Name,Ticker,Buy & Hold Return [%],Return [%],# Trades,Win Rate [%],Profit Factor,Sharpe Ratio,Start,End,Strategy
豪勉,6218-TW,-15.45064377682404,-26.526980000000016,18,33.33333333333333,0.8079955402602439,-0.0823890756659212,2003-01-14,2025-09-30,"B[1,7,59]S[1,7]"
笙泉,3122-TW,11.273486430062627,-24.22184000000001,15,26.666666666666668,1.6011185552240843,-0.0761998243019106,2015-01-26,2025-09-30,"B[1,7,59]S[1,7]"
康控-KY,4943-TW,-84.01694915254238,133.70633999999995,6,66.66666666666666,3.9195499270043386,0.227163020172732,2016-11-11,2025-09-30,"B[1,7,59]S[1,7]"
安克,4188-TW,-61.70212765957447,-61.24274,10,10.0,0.009459293947445,-0.4798498417768855,2015-03-24,2025-09-30,"B[1,7,59]S[1,7]"
方土昶,6265-TW,-40.322580645161295,33.79123699999996,14,21.428571428571427,1.7530175441062283,0.0739367948980348,2003-10-24,2025-09-30,"B[1,7,59]S[1,7]"
高鋒,4510-TW,130.45685279187816,30.327700000000025,12,25.0,2.2540050405733014,0.0650914137517462,2000-01-04,2025-09-30,"B[1,7,59]S[1,7]"
勝悅-KY,1340-TW,-94.70700636942676,7.061864999999991,5,40.0,1.4376437133186435,0.0475528142022734,2014-01-14,2025-09-30,"B[1,7,59]S[1,7]"
湯石照明,4972-TW,-46.89349112426035,34.595705000000024,7,57.14285714285714,4.24948046366102,0.2023196577607411,2013-06-17,2025-09-30,"B[1,7,59]S[1,7]"
悅城,6405-TW,-56.66666666666666,65.31069999999998,14,57.14285714285714,2.1793416706732645,0.1447620729924741,2013-11-28,2025-09-30,"B[1,7,59]S[1,7]"
宜新實業,4440-TW,-61.13636363636363,-36.067925,2,0.0,0.0,-1.1722634885477086,2021-10-25,2025-09-30,"B[1,7,59]S[1,7]"
永日,4102-TW,84.4155844155844,9.976305000000004,12,33.33333333333333,1.3879336785685357,0.0219105709890445,2001-03-20,2025-09-30,"B[1,7,59]S[1,7]"
易飛網,2734-TW,-77.38636363636363,-50.09802999999998,6,33.33333333333333,0.3290068663489668,-0.2591078456267995,2013-12-26,2025-09-30,"B[1,7,59]S[1,7]"
亞都,5703-TW,-17.29729729729729,-42.66634500000003,18,27.77777777777778,0.2763628435242509,-0.174854193900911,2000-01-04,2025-09-30,"B[1,7,59]S[1,7]"
鉅橡,8074-TW,33.644859813084125,-16.439980000000006,12,16.666666666666664,0.3152787467030576,-0.0617255261106598,2004-01-27,2025-09-30,"B[1,7,59]S[1,7]"
力士,4923-TW,-58.91677675033024,-18.84234500000002,3,33.33333333333333,0.4028665391612634,-0.4104890713160103,2022-03-14,2025-09-30,"B[1,7,59]S[1,7]"
基士德-KY,6641-TW,-76.32530120481927,-8.494249999999989,3,33.33333333333333,0.2152839297811506,-0.2103839692840378,2018-09-21,2025-09-30,"B[1,7,59]S[1,7]"
天正國際,6654-TW,-2.9689608636976907,3.425854999999981,7,42.85714285714285,1.2698766563446249,0.02426598172406,2018-10-23,2025-09-30,"B[1,7,59]S[1,7]"
久裕,4173-TW,-62.59259259259259,-42.66732000000002,12,41.66666666666667,0.5262175351452849,-0.2511789334032905,2013-10-31,2025-09-30,"B[1,7,59]S[1,7]"
有益,9962-TW,-30.72100313479623,86.47655199999996,11,45.45454545454545,2.7789393689625994,0.1712180343566614,2006-07-10,2025-09-30,"B[1,7,59]S[1,7]"
謚源,2235-TW,-51.34770889487871,-46.595765,10,10.0,0.0256952701746936,-0.4423266059231979,2014-12-15,2025-09-30,"B[1,7,59]S[1,7]"
隴華,2424-TW,325.3731343283582,-5.448154999999981,14,28.57142857142857,1.4109408576366012,-0.0082254885913208,2000-01-04,2025-09-30,"B[1,7,59]S[1,7]"
奇鈦科,3430-TW,30.28764805414551,-29.35287,4,25.0,0.036697188562941,-0.540756351622154,2022-09-08,2025-09-30,"B[1,7,59]S[1,7]"
御頂,3522-TW,-72.35849056603773,132.11621499999998,12,33.33333333333333,4.27309017697619,0.2417823017590129,2007-10-15,2025-09-30,"B[1,7,59]S[1,7]"
元創精密,3685-TW,-26.361386138613856,-39.76507000000001,10,30.0,0.458953644830955,-0.1743333655387978,2010-12-08,2025-09-30,"B[1,7,59]S[1,7]"
歐格,3002-TW,-64.34782608695653,-34.580951,15,26.666666666666668,0.2389767763766315,-0.1530752845716121,2000-09-20,2025-09-30,"B[1,7,59]S[1,7]"
宇環,3276-TW,-56.59509202453988,74.68967200000002,9,66.66666666666666,3.180343091041566,0.1368876021385642,2005-01-12,2025-09-30,"B[1,7,59]S[1,7]"
吉茂,1587-TW,78.4518828451883,57.24734499999997,8,37.5,2.4290626835706006,0.2313111552729647,2018-04-16,2025-09-30,"B[1,7,59]S[1,7]"
馬光-KY,4139-TW,-63.45588235294117,-27.671115000000025,10,20.0,0.3261694702710166,-0.217739557017453,2011-04-29,2025-09-30,"B[1,7,59]S[1,7]"
怡華,1456-TW,22.88557213930347,-63.36999900000002,10,20.0,0.0969839222294896,-0.2782121420071991,2000-01-04,2025-09-30,"B[1,7,59]S[1,7]"
桓鼎-KY,5543-TW,-16.929133858267704,-40.86321999999999,10,10.0,0.1089411281552907,-0.3844530080567166,2016-05-09,2025-09-30,"B[1,7,59]S[1,7]"
同泰,3321-TW,-60.18376722817764,2.045221999999997,9,33.33333333333333,1.0180876394072502,0.0037133193101945,2015-12-15,2025-09-30,"B[1,7,59]S[1,7]"
巨庭,1539-TW,-3.0219780219780263,-49.298195000000014,14,21.428571428571427,0.5155159905227871,-0.1551820647458488,2002-10-29,2025-09-30,"B[1,7,59]S[1,7]"
驊宏資,6148-TW,42.900302114803615,269.25602200000003,12,50.0,4.067096374017528,0.2379151197022429,2002-02-01,2025-09-30,"B[1,7,59]S[1,7]"
德宏,5475-TW,25.42372881355932,1661.012217,11,27.27272727272727,12.583134037049549,0.4051057608352345,2001-01-16,2025-09-30,"B[1,7,59]S[1,7]"
安瑞-KY,3664-TW,-64.41441441441441,-67.39676500000003,16,12.5,0.6805341802663282,-0.3260609868945376,2010-06-24,2025-09-30,"B[1,7,59]S[1,7]"
熒茂,4729-TW,9.447004608294934,63.212385000000005,11,45.45454545454545,2.136007025316391,0.109407052702535,2009-02-24,2025-09-30,"B[1,7,59]S[1,7]"
東華,1418-TW,221.6417910447761,33.09468300000001,12,50.0,1.777203768812017,0.0478843026670529,2000-01-04,2025-09-30,"B[1,7,59]S[1,7]"
